gameId,trialNum,repNum,target,original_pct_correct,correct,message_history,target_history,correctness_history,selection_history,message,condition,model_logprobs
22dyGMRgestp8u5Lc,0,0,E,1.0,True,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]",backward,"{'C': -2.730574607849121, 'A': -2.043074607849121, 'B': -2.918074607849121, 'E': -3.043074607849121, 'H': -3.293074607849121, 'F': -3.418074607849121, 'I': -3.480574607849121, 'G': -3.605574607849121, 'K': -3.668074607849121, 'D': -4.105574607849121, 'J': -4.418074607849121, 'L': -4.605574607849121}"
22dyGMRgestp8u5Lc,1,0,H,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]]","[""E""]",[true],"[""E""]","[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]",backward,"{'C': -2.1280932426452637, 'B': -1.6280932426452637, 'D': -2.0030932426452637, 'H': -2.0030932426452637, 'F': -2.5030932426452637, 'A': -2.7530932426452637, 'G': -2.7530932426452637, 'K': -2.7530932426452637, 'L': -2.8780932426452637, 'J': -3.0030932426452637, 'I': -3.5030932426452637, 'E': -8.003093719482422}"
22dyGMRgestp8u5Lc,2,0,J,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]]","[""E"",""H""]","[true,true]","[""E"",""H""]","[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}]",backward,"{'J': -0.19407492876052856, 'I': -2.944074869155884, 'K': -2.944074869155884, 'L': -3.194074869155884, 'F': -4.444075107574463, 'B': -5.694075107574463, 'C': -5.694075107574463, 'G': -5.819075107574463, 'A': -6.194075107574463, 'D': -6.194075107574463, 'H': -6.319075107574463, 'E': -7.694075107574463}"
22dyGMRgestp8u5Lc,3,0,K,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}]]","[""E"",""H"",""J""]","[true,true,true]","[""E"",""H"",""J""]","[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}]",backward,"{'L': -2.4633710384368896, 'G': -1.2133710384368896, 'F': -1.3383710384368896, 'K': -2.3383710384368896, 'I': -2.5883710384368896, 'B': -2.9633710384368896, 'C': -3.0883710384368896, 'A': -3.7133710384368896, 'D': -3.9633710384368896, 'J': -4.463371276855469, 'H': -4.588371276855469, 'E': -4.713371276855469}"
22dyGMRgestp8u5Lc,4,0,G,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}]]","[""E"",""H"",""J"",""K""]","[true,true,true,true]","[""E"",""H"",""J"",""K""]","[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]",backward,"{'L': -1.1483139991760254, 'I': -1.2733139991760254, 'A': -2.2733139991760254, 'F': -2.7733139991760254, 'B': -3.1483139991760254, 'D': -3.3983139991760254, 'G': -3.3983139991760254, 'K': -3.3983139991760254, 'J': -3.6483139991760254, 'C': -3.7733139991760254, 'H': -3.7733139991760254, 'E': -4.898313999176025}"
22dyGMRgestp8u5Lc,5,0,F,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G""]","[true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G""]","[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]",backward,"{'F': -1.2119452953338623, 'B': -1.8369452953338623, 'C': -2.0869452953338623, 'D': -2.2119452953338623, 'A': -2.5869452953338623, 'I': -2.7119452953338623, 'L': -2.7119452953338623, 'G': -3.4619452953338623, 'H': -3.7119452953338623, 'E': -4.086945533752441, 'K': -4.836945533752441, 'J': -4.961945533752441}"
22dyGMRgestp8u5Lc,6,0,B,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F""]","[true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F""]","[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}]",backward,"{'L': -1.8964006900787354, 'I': -0.6464007496833801, 'A': -2.3964006900787354, 'B': -2.3964006900787354, 'D': -3.0214006900787354, 'C': -3.2714006900787354, 'K': -4.0214009284973145, 'J': -4.2714009284973145, 'G': -4.7714009284973145, 'E': -5.2714009284973145, 'H': -5.2714009284973145, 'F': -6.3964009284973145}"
22dyGMRgestp8u5Lc,7,0,D,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B""]","[true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B""]","[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}]",backward,"{'A': -1.3155235052108765, 'D': -1.5655235052108765, 'C': -1.6905235052108765, 'L': -1.6905235052108765, 'I': -2.065523624420166, 'H': -4.940523624420166, 'B': -5.190523624420166, 'G': -5.190523624420166, 'K': -5.315523624420166, 'E': -7.065523624420166, 'J': -7.065523624420166, 'F': -7.440523624420166}"
22dyGMRgestp8u5Lc,8,0,I,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D""]","[true,true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D""]","[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}]",backward,"{'C': -0.31522318720817566, 'A': -2.065223217010498, 'L': -2.440223217010498, 'I': -3.565223217010498, 'B': -4.940223217010498, 'H': -4.940223217010498, 'G': -5.315223217010498, 'K': -5.690223217010498, 'J': -6.315223217010498, 'D': -6.815223217010498, 'E': -6.940223217010498, 'F': -7.815223217010498}"
22dyGMRgestp8u5Lc,9,0,A,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D"",""I""]","[true,true,true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D"",""I""]","[{""role"":""describer"",""text"":""falling backwards, one leg up"",""message_number"":1}]",backward,"{'L': -0.5047322511672974, 'C': -1.5047322511672974, 'A': -2.254732131958008, 'J': -3.629732131958008, 'K': -3.879732131958008, 'B': -4.629732131958008, 'I': -5.254732131958008, 'H': -6.004732131958008, 'G': -6.254732131958008, 'E': -7.629732131958008, 'D': -7.879732131958008, 'F': -8.129732131958008}"
