gameId,trialNum,repNum,target,original_pct_correct,correct,message_history,target_history,correctness_history,selection_history,message,condition,model_logprobs
22dyGMRgestp8u5Lc,0,0,E,1.0,True,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]",backward,"{'B': -1.4610614776611328, 'C': -1.3360614776611328, 'G': -17.711061477661133, 'E': -2.336061477661133, 'I': -2.711061477661133, 'J': -2.711061477661133, 'D': -2.961061477661133, 'H': -2.961061477661133, 'K': -17.711061477661133, 'F': -4.086061477661133, 'L': -4.461061477661133, 'A': -5.211061477661133}"
22dyGMRgestp8u5Lc,1,0,H,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]]","[""E""]",[true],"[""E""]","[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]",backward,"{'J': -18.31916618347168, 'H': -17.94416618347168, 'K': -16.44416618347168, 'D': -18.25666618347168, 'F': -3.444166660308838, 'L': -3.819166660308838, 'I': -4.319166660308838, 'G': -4.944166660308838, 'B': -6.319166660308838, 'C': -7.194166660308838, 'E': -8.69416618347168, 'A': -9.19416618347168}"
22dyGMRgestp8u5Lc,2,0,J,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]]","[""E"",""H""]","[true,true]","[""E"",""H""]","[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}]",backward,"{'J': -17.1617431640625, 'F': -17.9742431640625, 'E': -17.7242431640625, 'I': -17.9742431640625, 'B': -2.5367438793182373, 'G': -18.0367431640625, 'K': -16.7242431640625, 'C': -3.0367438793182373, 'L': -3.6617438793182373, 'D': -4.036744117736816, 'H': -5.286744117736816, 'A': -5.786744117736816}"
22dyGMRgestp8u5Lc,3,0,K,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}]]","[""E"",""H"",""J""]","[true,true,true]","[""E"",""H"",""J""]","[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}]",backward,"{'L': -17.881404876708984, 'F': -17.693904876708984, 'G': -17.506404876708984, 'C': -2.318904399871826, 'D': -2.318904399871826, 'K': -17.631404876708984, 'B': -2.818904399871826, 'I': -3.443904399871826, 'A': -3.693904399871826, 'H': -3.818904399871826, 'E': -5.693904399871826, 'J': -6.693904399871826}"
22dyGMRgestp8u5Lc,4,0,G,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}]]","[""E"",""H"",""J"",""K""]","[true,true,true,true]","[""E"",""H"",""J"",""K""]","[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]",backward,"{'B': -2.8639309406280518, 'D': -17.86393165588379, 'H': -17.86393165588379, 'L': -17.73893165588379, 'F': -17.92643165588379, 'G': -17.67643165588379, 'I': -17.92643165588379, 'C': -2.7389309406280518, 'J': -17.80143165588379, 'A': -3.8639309406280518, 'K': -17.86393165588379, 'E': -4.863930702209473}"
22dyGMRgestp8u5Lc,5,0,F,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G""]","[true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G""]","[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]",backward,"{'F': -18.23556900024414, 'I': -18.92306900024414, 'B': -3.4230685234069824, 'C': -3.6730685234069824, 'E': -3.9230685234069824, 'L': -4.298068523406982, 'G': -4.423068523406982, 'H': -5.173068523406982, 'D': -5.673068523406982, 'A': -6.173068523406982, 'J': -6.798068523406982, 'K': -6.923068523406982}"
22dyGMRgestp8u5Lc,6,0,B,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F""]","[true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F""]","[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}]",backward,"{'G': -4.161430835723877, 'E': -18.09893035888672, 'I': -18.41143035888672, 'B': -2.536430835723877, 'D': -2.536430835723877, 'C': -3.036430835723877, 'L': -3.411430835723877, 'H': -3.536430835723877, 'J': -4.036430835723877, 'A': -4.161430835723877, 'K': -5.036430835723877, 'F': -5.661430835723877}"
22dyGMRgestp8u5Lc,7,0,D,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B""]","[true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B""]","[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}]",backward,"{'D': -17.10557746887207, 'A': -17.35557746887207, 'H': -2.668076515197754, 'C': -2.918076515197754, 'I': -3.293076515197754, 'L': -3.293076515197754, 'K': -17.35557746887207, 'J': -4.168076515197754, 'F': -5.543076515197754, 'G': -5.793076515197754, 'E': -6.543076515197754, 'B': -7.293076515197754}"
22dyGMRgestp8u5Lc,8,0,I,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D""]","[true,true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D""]","[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}]",backward,"{'I': -17.897844314575195, 'C': -18.960344314575195, 'G': -18.460344314575195, 'A': -18.772844314575195, 'E': -3.647843599319458, 'L': -3.647843599319458, 'B': -5.147843360900879, 'H': -6.022843360900879, 'F': -6.897843360900879, 'K': -6.897843360900879, 'J': -7.647843360900879, 'D': -8.022843360900879}"
22dyGMRgestp8u5Lc,9,0,A,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D"",""I""]","[true,true,true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D"",""I""]","[{""role"":""describer"",""text"":""falling backwards, one leg up"",""message_number"":1}]",backward,"{'A': -18.425125122070312, 'C': -19.175125122070312, 'E': -18.987625122070312, 'L': -19.175125122070312, 'G': -3.7376253604888916, 'B': -5.2376251220703125, 'H': -6.3626251220703125, 'I': -6.3626251220703125, 'K': -6.6126251220703125, 'F': -6.9876251220703125, 'J': -7.2376251220703125, 'D': -7.7376251220703125}"
