gameId,trialNum,repNum,target,original_pct_correct,correct,message_history,target_history,correctness_history,selection_history,message,condition,model_logprobs
22dyGMRgestp8u5Lc,0,0,E,1.0,True,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]",backward,"{'K': -0.006794326473027468, 'E': -5.006794452667236, 'C': -9.506793975830078, 'A': -13.506793975830078, 'I': -13.506793975830078, 'H': -14.006793975830078, 'J': -14.506793975830078, 'G': -15.006793975830078, 'L': -15.506793975830078, 'B': -17.756793975830078, 'D': -20.006793975830078, 'F': -20.256793975830078}"
22dyGMRgestp8u5Lc,1,0,H,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]]","[""E""]",[true],"[""E""]","[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]",backward,"{'J': -0.00010632903286023065, 'H': -10.250105857849121, 'F': -10.500105857849121, 'I': -10.750105857849121, 'L': -10.750105857849121, 'D': -15.000105857849121, 'B': -16.500106811523438, 'G': -16.500106811523438, 'K': -16.625106811523438, 'C': -17.625106811523438, 'A': -19.750106811523438, 'E': -19.750106811523438}"
22dyGMRgestp8u5Lc,2,0,J,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]]","[""E"",""H""]","[true,true]","[""E"",""H""]","[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}]",backward,"{'J': -24.250009536743164, 'L': -12.000009536743164, 'I': -12.750009536743164, 'K': -16.500009536743164, 'D': -16.750009536743164, 'F': -17.000009536743164, 'E': -18.750009536743164, 'C': -19.250009536743164, 'B': -19.250009536743164, 'A': -19.500009536743164, 'G': -22.000009536743164, 'H': -26.500009536743164}"
22dyGMRgestp8u5Lc,3,0,K,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}]]","[""E"",""H"",""J""]","[true,true,true]","[""E"",""H"",""J""]","[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}]",backward,"{'B': -0.038472242653369904, 'C': -3.2884721755981445, 'A': -8.288472175598145, 'F': -9.038472175598145, 'D': -10.038472175598145, 'G': -11.038472175598145, 'K': -14.038472175598145, 'E': -18.53847312927246, 'L': -20.03847312927246, 'I': -23.28847312927246, 'H': -29.53847312927246, 'J': -29.91347312927246}"
22dyGMRgestp8u5Lc,4,0,G,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}]]","[""E"",""H"",""J"",""K""]","[true,true,true,true]","[""E"",""H"",""J"",""K""]","[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]",backward,"{'B': -0.7468160390853882, 'A': -0.7468160390853882, 'D': -2.9968161582946777, 'C': -6.246816158294678, 'F': -8.24681568145752, 'L': -9.24681568145752, 'G': -11.24681568145752, 'I': -16.496816635131836, 'E': -18.496816635131836, 'K': -23.996816635131836, 'H': -27.996816635131836, 'J': -29.246816635131836}"
22dyGMRgestp8u5Lc,5,0,F,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G""]","[true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G""]","[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]",backward,"{'F': -0.049684129655361176, 'B': -3.0496840476989746, 'C': -7.049684047698975, 'A': -9.299684524536133, 'E': -9.549684524536133, 'L': -9.799684524536133, 'I': -12.049684524536133, 'D': -12.299684524536133, 'K': -19.049684524536133, 'G': -20.799684524536133, 'J': -22.049684524536133, 'H': -24.299684524536133}"
22dyGMRgestp8u5Lc,6,0,B,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F""]","[true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F""]","[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}]",backward,"{'I': -0.10020949691534042, 'L': -2.3502094745635986, 'A': -13.10020923614502, 'C': -14.35020923614502, 'E': -15.60020923614502, 'B': -15.60020923614502, 'D': -18.350210189819336, 'K': -18.600210189819336, 'J': -18.600210189819336, 'H': -22.600210189819336, 'G': -23.600210189819336, 'F': -25.600210189819336}"
22dyGMRgestp8u5Lc,7,0,D,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B""]","[true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B""]","[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}]",backward,"{'L': -28.315336227416992, 'I': -1.3153365850448608, 'A': -6.31533670425415, 'C': -8.815336227416992, 'D': -9.065336227416992, 'K': -14.815336227416992, 'E': -21.815336227416992, 'H': -26.565336227416992, 'G': -26.815336227416992, 'J': -26.940336227416992, 'F': -27.815336227416992, 'B': -28.315336227416992}"
22dyGMRgestp8u5Lc,8,0,I,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D""]","[true,true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D""]","[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}]",backward,"{'A': -26.97455406188965, 'C': -26.72455406188965, 'I': -31.97455406188965, 'E': -10.974553108215332, 'L': -10.974553108215332, 'G': -21.09955406188965, 'H': -21.22455406188965, 'F': -23.34955406188965, 'K': -24.97455406188965, 'B': -27.59955406188965, 'J': -28.34955406188965, 'D': -32.224552154541016}"
22dyGMRgestp8u5Lc,9,0,A,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D"",""I""]","[true,true,true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D"",""I""]","[{""role"":""describer"",""text"":""falling backwards, one leg up"",""message_number"":1}]",backward,"{'A': -25.451629638671875, 'C': -26.701629638671875, 'L': -32.576629638671875, 'E': -12.701629638671875, 'H': -22.076629638671875, 'I': -23.951629638671875, 'G': -24.451629638671875, 'K': -25.576629638671875, 'F': -25.826629638671875, 'J': -27.951629638671875, 'B': -29.826629638671875, 'D': -33.201629638671875}"
