gameId,trialNum,repNum,target,original_pct_correct,correct,message_history,target_history,correctness_history,selection_history,message,condition,model_logprobs
22dyGMRgestp8u5Lc,0,0,E,1.0,True,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]",backward,"{'L': -2.7899412563508355, 'I': -2.0399456201915833, 'K': -2.1649436615999123, 'A': -2.414948950220144, 'B': -2.41494807272579, 'D': -2.414949137403123, 'G': -2.414944628413059, 'H': -2.414945077439801, 'J': -2.5399285221202756, 'C': -2.664944628413059, 'E': -2.914945895526615, 'F': -3.164944628413059}"
22dyGMRgestp8u5Lc,1,0,H,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]]","[""E""]",[true],"[""E""]","[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]",backward,"{'G': -2.878536133635459, 'H': -1.1285459220653515, 'J': -1.7535108176595289, 'D': -2.25355218836615, 'L': -2.3785399038276105, 'K': -2.5035343873408866, 'C': -3.2535432411875576, 'B': -3.3785508898551715, 'F': -3.3785356304126832, 'A': -3.6285495410634523, 'I': -3.628528846070887, 'E': -5.753561019897461}"
22dyGMRgestp8u5Lc,2,0,J,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]]","[""E"",""H""]","[true,true]","[""E"",""H""]","[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}]",backward,"{'J': -0.9086618103848109, 'B': -2.0336722314328646, 'D': -2.40867277568841, 'K': -2.40866545630281, 'L': -2.4086679729372147, 'F': -2.9086677592135186, 'I': -3.1586646728514047, 'A': -3.408672381870874, 'C': -3.4086689225462035, 'G': -3.783665077207871, 'E': -5.408667781333834, 'H': -5.5336667308917775}"
22dyGMRgestp8u5Lc,3,0,K,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}]]","[""E"",""H"",""J""]","[true,true,true]","[""E"",""H"",""J""]","[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}]",backward,"{'K': -1.606557908382503, 'F': -1.3565611665398933, 'G': -1.981560930366549, 'L': -2.106560674201206, 'B': -2.4815650999417205, 'C': -2.731562327880646, 'D': -2.981565315507325, 'I': -3.231556100711481, 'A': -3.3565657893005905, 'E': -5.106560350424869, 'H': -7.231569290161133, 'J': -8.981569290161133}"
22dyGMRgestp8u5Lc,4,0,G,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}]]","[""E"",""H"",""J"",""K""]","[true,true,true,true]","[""E"",""H"",""J"",""K""]","[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]",backward,"{'I': -0.808082043893517, 'L': -0.9330827092865334, 'B': -3.3080831627839253, 'E': -3.308080412083982, 'A': -4.058084579039619, 'F': -4.058077164722947, 'D': -4.433086395263672, 'G': -4.558079647189314, 'C': -4.68308175737962, 'K': -5.058073060196698, 'H': -6.558086395263672, 'J': -7.308086395263672}"
22dyGMRgestp8u5Lc,5,0,F,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G""]","[true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G""]","[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]",backward,"{'I': -3.4400366208799413, 'F': -0.6900455740620922, 'B': -1.4400472687420898, 'L': -2.190042861667914, 'D': -3.0650476959200312, 'C': -3.4400452488205446, 'A': -3.8150468922587404, 'E': -4.565043584663455, 'K': -7.19005012512207, 'H': -7.44005012512207, 'J': -7.87755012512207, 'G': -8.25255012512207}"
22dyGMRgestp8u5Lc,6,0,B,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F""]","[true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F""]","[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}]",backward,"{'B': -1.2946129694993016, 'I': -1.4196092365608979, 'L': -1.7946104634751145, 'D': -2.2946126927026453, 'C': -2.419609680384435, 'A': -2.669612321084554, 'E': -3.6696035453020817, 'K': -3.7946013587753775, 'H': -6.044615745544434, 'J': -6.169615745544434, 'G': -6.294615745544434, 'F': -10.544615745544434}"
22dyGMRgestp8u5Lc,7,0,D,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B""]","[true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B""]","[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}]",backward,"{'D': -0.8357510269208704, 'L': -1.4607478212335443, 'A': -1.9607497487151908, 'C': -2.335746970285735, 'I': -2.585740272711889, 'K': -5.335736586348566, 'E': -5.585743740502731, 'J': -5.5857367762996, 'H': -5.960741838345092, 'B': -6.335752964019775, 'G': -8.023252487182617, 'F': -10.210752487182617}"
22dyGMRgestp8u5Lc,8,0,I,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D""]","[true,true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D""]","[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}]",backward,"{'C': -0.3445641867397023, 'A': -2.2195643598247092, 'G': -2.469561444828108, 'I': -2.844550181847747, 'E': -3.9695570260706274, 'L': -4.219553063914808, 'B': -5.4695654602346035, 'K': -7.469569683074951, 'H': -8.719569206237793, 'D': -9.032069206237793, 'J': -9.407069206237793, 'F': -10.782069206237793}"
22dyGMRgestp8u5Lc,9,0,A,1.0,True,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}],[{""role"":""describer"",""text"":""pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling, heel up, facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}],[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}]]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D"",""I""]","[true,true,true,true,true,true,true,true,true]","[""E"",""H"",""J"",""K"",""G"",""F"",""B"",""D"",""I""]","[{""role"":""describer"",""text"":""falling backwards, one leg up"",""message_number"":1}]",backward,"{'C': -0.41549032355018994, 'A': -2.29049080965757, 'E': -2.5404822846094355, 'L': -2.5404779792634224, 'G': -2.790485681410738, 'B': -4.290489930190786, 'K': -5.540466936175484, 'H': -7.540470243802223, 'J': -8.977997779846191, 'D': -9.290497779846191, 'I': -9.415497779846191, 'F': -11.227997779846191}"
