gameId,trialNum,repNum,target,original_pct_correct,message_history,target_history,correctness_history,selection_history,message,condition,model_logprobs,model_prediction
rSMFkjhskBteiyQMB,0,0,K,0.6666666666666666,[],[],[False],['A'],"[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}]",yoked,"{'F': -2.2927746772766113, 'B': -1.9177747964859009, 'A': -2.0427746772766113, 'C': -2.1677746772766113, 'D': -2.2927746772766113, 'G': -2.2927746772766113, 'H': -2.5427746772766113, 'E': -2.6677746772766113, 'J': -2.7927746772766113, 'K': -3.0427746772766113, 'L': -3.6677746772766113, 'I': -3.7927746772766113}",B
rSMFkjhskBteiyQMB,1,0,F,1.0,[],[],[False],['C'],"[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}]",yoked,"{'C': -3.5711493492126465, 'F': -0.8211493492126465, 'G': -1.8211493492126465, 'E': -2.3211493492126465, 'B': -2.4461493492126465, 'H': -3.3211493492126465, 'K': -3.3211493492126465, 'A': -3.4461493492126465, 'D': -3.5711493492126465, 'J': -3.6961493492126465, 'I': -4.1961493492126465, 'L': -4.4461493492126465}",F
rSMFkjhskBteiyQMB,2,0,H,1.0,[],[],[False],['F'],"[{""role"":""describer"",""text"":""Looks like a letter 'i'"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like with its hand out or not"",""message_number"":2},{""role"":""describer"",""text"":""no hand it is just a head and a body"",""message_number"":3},{""role"":""describer"",""text"":""more like a baby that has been swaddled in a blanket"",""message_number"":4}]",yoked,"{'J': -1.240278720855713, 'H': -1.740278720855713, 'F': -2.115278720855713, 'L': -2.240278720855713, 'K': -2.365278720855713, 'B': -3.240278720855713, 'D': -3.240278720855713, 'E': -3.490278720855713, 'I': -3.490278720855713, 'A': -3.615278720855713, 'G': -3.615278720855713, 'C': -3.990278720855713}",J
rSMFkjhskBteiyQMB,3,0,J,0.6666666666666666,[],[],[False],['F'],"[{""role"":""describer"",""text"":""square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side"",""message_number"":1},{""role"":""describer"",""text"":""There appears to be a foot too"",""message_number"":2}]",yoked,"{'D': -2.0933444499969482, 'H': -2.0933444499969482, 'G': -2.2183444499969482, 'A': -2.3433444499969482, 'F': -2.3433444499969482, 'C': -2.4683444499969482, 'K': -2.4683444499969482, 'B': -2.5933444499969482, 'E': -2.5933444499969482, 'J': -2.9683444499969482, 'L': -3.0933444499969482, 'I': -3.3433444499969482}",D
rSMFkjhskBteiyQMB,4,0,D,1.0,[],[],[False],['F'],"[{""role"":""describer"",""text"":""This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side"",""message_number"":1},{""role"":""matcher"",""text"":""the 'I' but with hand out"",""message_number"":2},{""role"":""matcher"",""text"":""are their knees bent a little"",""message_number"":3},{""role"":""describer"",""text"":""no their knees are not bent they are straight"",""message_number"":4}]",yoked,"{'D': -1.5009326934814453, 'H': -1.8759326934814453, 'A': -2.1259326934814453, 'J': -2.5009326934814453, 'B': -2.6259326934814453, 'F': -2.6259326934814453, 'C': -2.7509326934814453, 'E': -2.7509326934814453, 'G': -2.8759326934814453, 'K': -3.3759326934814453, 'L': -3.3759326934814453, 'I': -3.7509326934814453}",D
rSMFkjhskBteiyQMB,5,0,I,1.0,[],[],[False],['D'],"[{""role"":""describer"",""text"":""Looks like someone ice skating"",""message_number"":1},{""role"":""describer"",""text"":""there arms are out in front of them and they have one leg lifted off the ground"",""message_number"":2},{""role"":""matcher"",""text"":""lowkey like a rooster too"",""message_number"":3},{""role"":""matcher"",""text"":""with leg up at 90 degrees"",""message_number"":4},{""role"":""describer"",""text"":""yes to 90 degrees"",""message_number"":5}]",yoked,"{'G': -1.1444472074508667, 'C': -1.7694472074508667, 'F': -2.1444473266601562, 'A': -2.3944473266601562, 'I': -2.7694473266601562, 'E': -2.8944473266601562, 'K': -2.8944473266601562, 'B': -3.3944473266601562, 'D': -3.5194473266601562, 'H': -3.5194473266601562, 'L': -3.6444473266601562, 'J': -4.894447326660156}",G
rSMFkjhskBteiyQMB,6,0,B,1.0,[],[],[False],['D'],"[{""role"":""describer"",""text"":""Rotated square at the top, a triangle is touching it's point They are touching another triangle"",""message_number"":1},{""role"":""describer"",""text"":""this picture looks like an animal sat down"",""message_number"":2},{""role"":""matcher"",""text"":""do the two triangles kind look like wings"",""message_number"":3}]",yoked,"{'G': -1.618118405342102, 'B': -1.368118405342102, 'C': -1.368118405342102, 'F': -2.8681182861328125, 'A': -2.9931182861328125, 'E': -2.9931182861328125, 'D': -3.1181182861328125, 'H': -3.1181182861328125, 'K': -3.9931182861328125, 'I': -4.4931182861328125, 'L': -4.7431182861328125, 'J': -4.8681182861328125}",B
rSMFkjhskBteiyQMB,7,0,L,1.0,[],[],[False],['I'],"[{""role"":""describer"",""text"":""This looks like a person giving a speech from a book again but this time with knees bent"",""message_number"":1}]",yoked,"{'H': -2.538351058959961, 'D': -1.6633509397506714, 'B': -2.038351058959961, 'C': -2.038351058959961, 'F': -2.163351058959961, 'G': -2.163351058959961, 'A': -2.288351058959961, 'E': -3.038351058959961, 'K': -3.163351058959961, 'J': -3.788351058959961, 'L': -3.788351058959961, 'I': -5.663351058959961}",D
rSMFkjhskBteiyQMB,8,0,C,1.0,[],[],[False],['H'],"[{""role"":""describer"",""text"":""This looks like a person with their arms raised up"",""message_number"":1},{""role"":""matcher"",""text"":""like its going in for a hug"",""message_number"":2}]",yoked,"{'C': -0.846985399723053, 'B': -1.4719853401184082, 'G': -2.346985340118408, 'A': -2.471985340118408, 'D': -2.971985340118408, 'H': -3.346985340118408, 'E': -3.596985340118408, 'F': -3.596985340118408, 'K': -4.971985340118408, 'J': -5.221985340118408, 'L': -5.346985340118408, 'I': -5.846985340118408}",C
rSMFkjhskBteiyQMB,9,0,G,1.0,[],[],[False],['C'],"[{""role"":""describer"",""text"":""This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down"",""message_number"":1},{""role"":""describer"",""text"":""it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand side"",""message_number"":2},{""role"":""describer"",""text"":""kind of looks like a dog to me"",""message_number"":3}]",yoked,"{'D': -2.8666257858276367, 'G': -1.6166256666183472, 'F': -1.8666256666183472, 'K': -2.2416257858276367, 'H': -2.4916257858276367, 'J': -2.4916257858276367, 'B': -2.6166257858276367, 'I': -2.6166257858276367, 'L': -2.8666257858276367, 'C': -3.2416257858276367, 'E': -3.2416257858276367, 'A': -3.3666257858276367}",G
