gameId,trialNum,repNum,target,original_pct_correct,message_history,target_history,correctness_history,selection_history,message,condition,model_logprobs,model_prediction
rSMFkjhskBteiyQMB,0,0,K,0.6666666666666666,[],[],"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]","['K', 'F', 'H', 'J', 'I', 'B', 'L', 'C', 'G', 'A', 'E', 'F', 'K', 'C', 'G', 'A', 'H', 'I', 'E', 'J', 'L', 'B', 'I', 'A', 'L', 'B', 'H', 'F', 'G', 'J', 'K', 'E', 'C', 'B', 'E', 'G', 'A', 'K', 'H', 'F', 'L', 'C', 'J', 'I', 'G', 'A', 'L', 'C', 'K', 'I', 'B', 'E', 'F', 'J', 'H', 'K', 'A', 'B', 'F', 'H', 'J', 'L', 'G', 'E', 'I', 'C', 'B']","[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}]",ablated,"{'F': -2.185901403427124, 'B': -1.935901403427124, 'A': -2.060901403427124, 'C': -2.185901403427124, 'D': -2.310901403427124, 'G': -2.310901403427124, 'H': -2.560901403427124, 'E': -2.810901403427124, 'J': -2.810901403427124, 'K': -2.935901403427124, 'L': -3.560901403427124, 'I': -3.685901403427124}",B
rSMFkjhskBteiyQMB,1,0,F,1.0,"[[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}]]","[""K""]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]","['K', 'G', 'L', 'J', 'H', 'D', 'E', 'B', 'A', 'I', 'C', 'E', 'I', 'A', 'C', 'H', 'G', 'D', 'B', 'L', 'J', 'K', 'C', 'K', 'G', 'I', 'D', 'L', 'B', 'J', 'A', 'E', 'H', 'I', 'A', 'K', 'J', 'C', 'E', 'G', 'H', 'D', 'B', 'L', 'K', 'D', 'C', 'J', 'I', 'A', 'H', 'B', 'L', 'G', 'E', 'I', 'L', 'D', 'B', 'J', 'K', 'E', 'C', 'A', 'H', 'G', 'C']","[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}]",ablated,"{'B': -2.5980379581451416, 'F': -0.7230379581451416, 'G': -1.9730379581451416, 'E': -2.2230379581451416, 'H': -3.3480379581451416, 'K': -3.3480379581451416, 'D': -3.5980379581451416, 'A': -3.7230379581451416, 'J': -3.7230379581451416, 'C': -3.8480379581451416, 'I': -4.3480377197265625, 'L': -4.4730377197265625}",F
rSMFkjhskBteiyQMB,2,0,H,1.0,"[[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}],[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}]]","[""K"",""F""]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]","['F', 'C', 'B', 'I', 'E', 'J', 'A', 'L', 'K', 'D', 'G', 'E', 'B', 'C', 'K', 'G', 'F', 'A', 'J', 'L', 'D', 'I', 'C', 'A', 'E', 'L', 'J', 'B', 'K', 'G', 'I', 'D', 'F', 'D', 'E', 'A', 'J', 'B', 'K', 'G', 'L', 'F', 'I', 'C', 'L', 'J', 'E', 'I', 'G', 'D', 'B', 'A', 'F', 'K', 'C', 'I', 'B', 'C', 'L', 'G', 'J', 'K', 'E', 'D', 'A', 'F', 'F']","[{""role"":""describer"",""text"":""Looks like a letter 'i'"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like with its hand out or not"",""message_number"":2},{""role"":""describer"",""text"":""no hand it is just a head and a body"",""message_number"":3},{""role"":""describer"",""text"":""more like a baby that has been swaddled in a blanket"",""message_number"":4}]",ablated,"{'K': -2.3123559951782227, 'J': -1.3123559951782227, 'H': -1.8123559951782227, 'F': -2.0623559951782227, 'L': -2.1873559951782227, 'B': -3.1873559951782227, 'D': -3.1873559951782227, 'E': -3.4373559951782227, 'G': -3.4373559951782227, 'I': -3.4373559951782227, 'A': -3.5623559951782227, 'C': -3.9373559951782227}",J
rSMFkjhskBteiyQMB,3,0,J,0.6666666666666666,"[[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}],[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}],[{""role"":""describer"",""text"":""Looks like a letter 'i'"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like with its hand out or not"",""message_number"":2},{""role"":""describer"",""text"":""no hand it is just a head and a body"",""message_number"":3},{""role"":""describer"",""text"":""more like a baby that has been swaddled in a blanket"",""message_number"":4}]]","[""K"",""F"",""H""]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]","['K', 'B', 'J', 'L', 'E', 'G', 'A', 'H', 'D', 'F', 'I', 'E', 'F', 'G', 'B', 'K', 'L', 'D', 'J', 'H', 'A', 'I', 'K', 'G', 'D', 'A', 'I', 'E', 'H', 'B', 'F', 'L', 'J', 'I', 'B', 'L', 'K', 'F', 'G', 'D', 'J', 'A', 'E', 'H', 'B', 'E', 'F', 'I', 'G', 'A', 'H', 'L', 'D', 'K', 'J', 'K', 'A', 'D', 'F', 'B', 'G', 'H', 'J', 'E', 'I', 'L', 'F']","[{""role"":""describer"",""text"":""square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side"",""message_number"":1},{""role"":""describer"",""text"":""There appears to be a foot too"",""message_number"":2}]",ablated,"{'G': -2.268981456756592, 'D': -2.143981456756592, 'H': -2.143981456756592, 'F': -2.268981456756592, 'A': -2.393981456756592, 'K': -2.393981456756592, 'C': -2.518981456756592, 'E': -2.518981456756592, 'B': -2.643981456756592, 'J': -2.893981456756592, 'L': -3.018981456756592, 'I': -3.268981456756592}",D
rSMFkjhskBteiyQMB,4,0,D,1.0,"[[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}],[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}],[{""role"":""describer"",""text"":""Looks like a letter 'i'"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like with its hand out or not"",""message_number"":2},{""role"":""describer"",""text"":""no hand it is just a head and a body"",""message_number"":3},{""role"":""describer"",""text"":""more like a baby that has been swaddled in a blanket"",""message_number"":4}],[{""role"":""describer"",""text"":""square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side"",""message_number"":1},{""role"":""describer"",""text"":""There appears to be a foot too"",""message_number"":2}]]","[""K"",""F"",""H"",""J""]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]","['K', 'A', 'L', 'H', 'D', 'G', 'I', 'B', 'F', 'C', 'J', 'K', 'D', 'J', 'A', 'C', 'L', 'G', 'I', 'B', 'H', 'F', 'L', 'A', 'J', 'H', 'C', 'F', 'G', 'K', 'D', 'B', 'I', 'L', 'A', 'F', 'B', 'G', 'J', 'D', 'I', 'C', 'H', 'K', 'J', 'K', 'I', 'L', 'F', 'B', 'A', 'H', 'D', 'G', 'C', 'A', 'C', 'K', 'L', 'I', 'F', 'D', 'J', 'G', 'B', 'H', 'F']","[{""role"":""describer"",""text"":""This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side"",""message_number"":1},{""role"":""matcher"",""text"":""the 'I' but with hand out"",""message_number"":2},{""role"":""matcher"",""text"":""are their knees bent a little"",""message_number"":3},{""role"":""describer"",""text"":""no their knees are not bent they are straight"",""message_number"":4}]",ablated,"{'D': -1.432536244392395, 'H': -1.932536244392395, 'A': -2.0575361251831055, 'B': -2.5575361251831055, 'C': -2.5575361251831055, 'J': -2.5575361251831055, 'E': -2.8075361251831055, 'F': -2.8075361251831055, 'G': -3.0575361251831055, 'K': -3.4325361251831055, 'L': -3.4325361251831055, 'I': -3.8075361251831055}",D
rSMFkjhskBteiyQMB,5,0,I,1.0,"[[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}],[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}],[{""role"":""describer"",""text"":""Looks like a letter 'i'"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like with its hand out or not"",""message_number"":2},{""role"":""describer"",""text"":""no hand it is just a head and a body"",""message_number"":3},{""role"":""describer"",""text"":""more like a baby that has been swaddled in a blanket"",""message_number"":4}],[{""role"":""describer"",""text"":""square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side"",""message_number"":1},{""role"":""describer"",""text"":""There appears to be a foot too"",""message_number"":2}],[{""role"":""describer"",""text"":""This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side"",""message_number"":1},{""role"":""matcher"",""text"":""the 'I' but with hand out"",""message_number"":2},{""role"":""matcher"",""text"":""are their knees bent a little"",""message_number"":3},{""role"":""describer"",""text"":""no their knees are not bent they are straight"",""message_number"":4}]]","[""K"",""F"",""H"",""J"",""D""]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]","['E', 'L', 'A', 'K', 'F', 'J', 'D', 'B', 'C', 'I', 'G', 'A', 'F', 'E', 'G', 'J', 'K', 'I', 'D', 'B', 'L', 'C', 'E', 'J', 'D', 'B', 'F', 'A', 'I', 'L', 'G', 'K', 'C', 'K', 'E', 'B', 'J', 'L', 'C', 'A', 'F', 'I', 'G', 'D', 'D', 'G', 'E', 'F', 'I', 'L', 'A', 'K', 'J', 'B', 'C', 'L', 'I', 'D', 'E', 'G', 'K', 'A', 'C', 'B', 'F', 'J', 'D']","[{""role"":""describer"",""text"":""Looks like someone ice skating"",""message_number"":1},{""role"":""describer"",""text"":""there arms are out in front of them and they have one leg lifted off the ground"",""message_number"":2},{""role"":""matcher"",""text"":""lowkey like a rooster too"",""message_number"":3},{""role"":""matcher"",""text"":""with leg up at 90 degrees"",""message_number"":4},{""role"":""describer"",""text"":""yes to 90 degrees"",""message_number"":5}]",ablated,"{'I': -2.5006165504455566, 'G': -1.125616431236267, 'C': -2.0006165504455566, 'F': -2.1256165504455566, 'A': -2.3756165504455566, 'K': -2.7506165504455566, 'E': -2.8756165504455566, 'D': -3.5006165504455566, 'H': -3.5006165504455566, 'B': -3.6256165504455566, 'L': -3.6256165504455566, 'J': -4.750616550445557}",G
rSMFkjhskBteiyQMB,6,0,B,1.0,"[[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}],[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}],[{""role"":""describer"",""text"":""Looks like a letter 'i'"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like with its hand out or not"",""message_number"":2},{""role"":""describer"",""text"":""no hand it is just a head and a body"",""message_number"":3},{""role"":""describer"",""text"":""more like a baby that has been swaddled in a blanket"",""message_number"":4}],[{""role"":""describer"",""text"":""square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side"",""message_number"":1},{""role"":""describer"",""text"":""There appears to be a foot too"",""message_number"":2}],[{""role"":""describer"",""text"":""This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side"",""message_number"":1},{""role"":""matcher"",""text"":""the 'I' but with hand out"",""message_number"":2},{""role"":""matcher"",""text"":""are their knees bent a little"",""message_number"":3},{""role"":""describer"",""text"":""no their knees are not bent they are straight"",""message_number"":4}],[{""role"":""describer"",""text"":""Looks like someone ice skating"",""message_number"":1},{""role"":""describer"",""text"":""there arms are out in front of them and they have one leg lifted off the ground"",""message_number"":2},{""role"":""matcher"",""text"":""lowkey like a rooster too"",""message_number"":3},{""role"":""matcher"",""text"":""with leg up at 90 degrees"",""message_number"":4},{""role"":""describer"",""text"":""yes to 90 degrees"",""message_number"":5}]]","[""K"",""F"",""H"",""J"",""D"",""I""]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]","['G', 'D', 'L', 'J', 'F', 'I', 'E', 'H', 'B', 'A', 'K', 'E', 'B', 'D', 'J', 'F', 'L', 'A', 'H', 'K', 'G', 'I', 'J', 'I', 'F', 'D', 'E', 'A', 'B', 'L', 'G', 'K', 'H', 'E', 'D', 'L', 'H', 'K', 'A', 'F', 'I', 'B', 'J', 'G', 'E', 'J', 'G', 'D', 'L', 'K', 'B', 'H', 'I', 'A', 'F', 'G', 'A', 'J', 'E', 'I', 'K', 'B', 'H', 'L', 'F', 'D', 'D']","[{""role"":""describer"",""text"":""Rotated square at the top, a triangle is touching it's point They are touching another triangle"",""message_number"":1},{""role"":""describer"",""text"":""this picture looks like an animal sat down"",""message_number"":2},{""role"":""matcher"",""text"":""do the two triangles kind look like wings"",""message_number"":3}]",ablated,"{'I': -4.445822715759277, 'B': -1.3208225965499878, 'C': -1.3208225965499878, 'G': -1.6958225965499878, 'A': -2.9458227157592773, 'E': -2.9458227157592773, 'F': -2.9458227157592773, 'D': -3.1958227157592773, 'H': -3.1958227157592773, 'K': -4.070822715759277, 'L': -4.945822715759277, 'J': -5.070822715759277}",B
rSMFkjhskBteiyQMB,7,0,L,1.0,"[[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}],[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}],[{""role"":""describer"",""text"":""Looks like a letter 'i'"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like with its hand out or not"",""message_number"":2},{""role"":""describer"",""text"":""no hand it is just a head and a body"",""message_number"":3},{""role"":""describer"",""text"":""more like a baby that has been swaddled in a blanket"",""message_number"":4}],[{""role"":""describer"",""text"":""square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side"",""message_number"":1},{""role"":""describer"",""text"":""There appears to be a foot too"",""message_number"":2}],[{""role"":""describer"",""text"":""This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side"",""message_number"":1},{""role"":""matcher"",""text"":""the 'I' but with hand out"",""message_number"":2},{""role"":""matcher"",""text"":""are their knees bent a little"",""message_number"":3},{""role"":""describer"",""text"":""no their knees are not bent they are straight"",""message_number"":4}],[{""role"":""describer"",""text"":""Looks like someone ice skating"",""message_number"":1},{""role"":""describer"",""text"":""there arms are out in front of them and they have one leg lifted off the ground"",""message_number"":2},{""role"":""matcher"",""text"":""lowkey like a rooster too"",""message_number"":3},{""role"":""matcher"",""text"":""with leg up at 90 degrees"",""message_number"":4},{""role"":""describer"",""text"":""yes to 90 degrees"",""message_number"":5}],[{""role"":""describer"",""text"":""Rotated square at the top, a triangle is touching it's point They are touching another triangle"",""message_number"":1},{""role"":""describer"",""text"":""this picture looks like an animal sat down"",""message_number"":2},{""role"":""matcher"",""text"":""do the two triangles kind look like wings"",""message_number"":3}]]","[""K"",""F"",""H"",""J"",""D"",""I"",""B""]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]","['F', 'J', 'H', 'E', 'I', 'B', 'G', 'A', 'L', 'K', 'D', 'J', 'K', 'B', 'L', 'D', 'E', 'A', 'F', 'H', 'G', 'I', 'I', 'H', 'G', 'B', 'D', 'A', 'J', 'F', 'K', 'L', 'E', 'E', 'L', 'D', 'B', 'G', 'A', 'H', 'I', 'K', 'J', 'F', 'E', 'J', 'K', 'A', 'H', 'D', 'L', 'F', 'I', 'G', 'B', 'B', 'H', 'A', 'J', 'F', 'L', 'I', 'G', 'K', 'D', 'E', 'E']","[{""role"":""describer"",""text"":""This looks like a person giving a speech from a book again but this time with knees bent"",""message_number"":1}]",ablated,"{'D': -1.5816113948822021, 'B': -2.081611394882202, 'C': -2.081611394882202, 'F': -2.081611394882202, 'A': -2.206611394882202, 'G': -2.331611394882202, 'H': -2.581611394882202, 'E': -3.081611394882202, 'K': -3.206611394882202, 'L': -3.706611394882202, 'J': -3.831611394882202, 'I': -5.581611633300781}",D
rSMFkjhskBteiyQMB,8,0,C,1.0,"[[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}],[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}],[{""role"":""describer"",""text"":""Looks like a letter 'i'"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like with its hand out or not"",""message_number"":2},{""role"":""describer"",""text"":""no hand it is just a head and a body"",""message_number"":3},{""role"":""describer"",""text"":""more like a baby that has been swaddled in a blanket"",""message_number"":4}],[{""role"":""describer"",""text"":""square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side"",""message_number"":1},{""role"":""describer"",""text"":""There appears to be a foot too"",""message_number"":2}],[{""role"":""describer"",""text"":""This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side"",""message_number"":1},{""role"":""matcher"",""text"":""the 'I' but with hand out"",""message_number"":2},{""role"":""matcher"",""text"":""are their knees bent a little"",""message_number"":3},{""role"":""describer"",""text"":""no their knees are not bent they are straight"",""message_number"":4}],[{""role"":""describer"",""text"":""Looks like someone ice skating"",""message_number"":1},{""role"":""describer"",""text"":""there arms are out in front of them and they have one leg lifted off the ground"",""message_number"":2},{""role"":""matcher"",""text"":""lowkey like a rooster too"",""message_number"":3},{""role"":""matcher"",""text"":""with leg up at 90 degrees"",""message_number"":4},{""role"":""describer"",""text"":""yes to 90 degrees"",""message_number"":5}],[{""role"":""describer"",""text"":""Rotated square at the top, a triangle is touching it's point They are touching another triangle"",""message_number"":1},{""role"":""describer"",""text"":""this picture looks like an animal sat down"",""message_number"":2},{""role"":""matcher"",""text"":""do the two triangles kind look like wings"",""message_number"":3}],[{""role"":""describer"",""text"":""This looks like a person giving a speech from a book again but this time with knees bent"",""message_number"":1}]]","[""K"",""F"",""H"",""J"",""D"",""I"",""B"",""L""]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]","['C', 'G', 'H', 'B', 'K', 'L', 'A', 'D', 'F', 'I', 'J', 'K', 'L', 'C', 'D', 'A', 'J', 'H', 'G', 'B', 'I', 'F', 'H', 'B', 'I', 'L', 'D', 'F', 'C', 'K', 'J', 'G', 'A', 'F', 'G', 'B', 'A', 'K', 'J', 'D', 'I', 'H', 'C', 'L', 'D', 'I', 'G', 'J', 'A', 'C', 'F', 'B', 'H', 'L', 'K', 'L', 'C', 'A', 'I', 'D', 'B', 'F', 'G', 'K', 'J', 'H', 'H']","[{""role"":""describer"",""text"":""This looks like a person with their arms raised up"",""message_number"":1},{""role"":""matcher"",""text"":""like its going in for a hug"",""message_number"":2}]",ablated,"{'C': -0.8544397354125977, 'B': -1.4794397354125977, 'G': -2.3544397354125977, 'A': -2.4794397354125977, 'D': -2.8544397354125977, 'H': -3.3544397354125977, 'E': -3.6044397354125977, 'F': -3.6044397354125977, 'K': -4.854439735412598, 'J': -5.354439735412598, 'L': -5.354439735412598, 'I': -5.729439735412598}",C
rSMFkjhskBteiyQMB,9,0,G,1.0,"[[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}],[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}],[{""role"":""describer"",""text"":""Looks like a letter 'i'"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like with its hand out or not"",""message_number"":2},{""role"":""describer"",""text"":""no hand it is just a head and a body"",""message_number"":3},{""role"":""describer"",""text"":""more like a baby that has been swaddled in a blanket"",""message_number"":4}],[{""role"":""describer"",""text"":""square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side"",""message_number"":1},{""role"":""describer"",""text"":""There appears to be a foot too"",""message_number"":2}],[{""role"":""describer"",""text"":""This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side"",""message_number"":1},{""role"":""matcher"",""text"":""the 'I' but with hand out"",""message_number"":2},{""role"":""matcher"",""text"":""are their knees bent a little"",""message_number"":3},{""role"":""describer"",""text"":""no their knees are not bent they are straight"",""message_number"":4}],[{""role"":""describer"",""text"":""Looks like someone ice skating"",""message_number"":1},{""role"":""describer"",""text"":""there arms are out in front of them and they have one leg lifted off the ground"",""message_number"":2},{""role"":""matcher"",""text"":""lowkey like a rooster too"",""message_number"":3},{""role"":""matcher"",""text"":""with leg up at 90 degrees"",""message_number"":4},{""role"":""describer"",""text"":""yes to 90 degrees"",""message_number"":5}],[{""role"":""describer"",""text"":""Rotated square at the top, a triangle is touching it's point They are touching another triangle"",""message_number"":1},{""role"":""describer"",""text"":""this picture looks like an animal sat down"",""message_number"":2},{""role"":""matcher"",""text"":""do the two triangles kind look like wings"",""message_number"":3}],[{""role"":""describer"",""text"":""This looks like a person giving a speech from a book again but this time with knees bent"",""message_number"":1}],[{""role"":""describer"",""text"":""This looks like a person with their arms raised up"",""message_number"":1},{""role"":""matcher"",""text"":""like its going in for a hug"",""message_number"":2}]]","[""K"",""F"",""H"",""J"",""D"",""I"",""B"",""L"",""C""]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]","['E', 'J', 'K', 'G', 'F', 'D', 'B', 'A', 'C', 'I', 'L', 'E', 'C', 'J', 'A', 'G', 'I', 'L', 'K', 'F', 'D', 'B', 'L', 'K', 'C', 'F', 'G', 'A', 'I', 'B', 'E', 'D', 'J', 'G', 'K', 'A', 'D', 'J', 'I', 'L', 'C', 'B', 'E', 'F', 'F', 'E', 'G', 'A', 'I', 'K', 'J', 'B', 'L', 'D', 'C', 'A', 'C', 'E', 'L', 'J', 'F', 'G', 'K', 'D', 'B', 'I', 'C']","[{""role"":""describer"",""text"":""This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down"",""message_number"":1},{""role"":""describer"",""text"":""it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand side"",""message_number"":2},{""role"":""describer"",""text"":""kind of looks like a dog to me"",""message_number"":3}]",ablated,"{'L': -2.8431577682495117, 'G': -1.5931577682495117, 'F': -1.8431577682495117, 'K': -2.2181577682495117, 'H': -2.4681577682495117, 'J': -2.4681577682495117, 'B': -2.5931577682495117, 'I': -2.8431577682495117, 'D': -2.9681577682495117, 'C': -3.2181577682495117, 'E': -3.2181577682495117, 'A': -3.3431577682495117}",G
